Fecha,1067,1081,1100,1105,1106,1163,1164,1178,1186,1201,1202,1204,1205,1207,1215,1216,1217,1237,1240,1242,1244,1252,1256,1262,1264,1265,1268,1274,1276,1277,1281,1285,1292,1293,1294,1295,1296,1299,1300,1301,1302,1303,1304,1305,1306,1329,1330,1331,1332,1335,1339,1342,1343,1344,1348,1349,1353,1354,1358,1359,1360,1361,1363,1366,1367,1368,1370,1372,1374,1375,1378,1382,1395,1397,1398,1401,1402,1404,1405,1407,1414,1424,1426,1427,1428,1429
05-06-2025 00:00,2.83,14.0,5.51,7.31,13.99,3.01,0.63,4.72,0.44,4.56,0.7,0.16,0.51,0.69,2.65,2.74,1.64,4.8,9.91,,5.45,0.82,1.01,0.99,0.65,2.05,4.93,1.56,10.62,0.95,0.2,1.15,11.37,9.14,1.44,8.51,0.33,8.63,14.26,6.7,6.54,4.92,0.24,0.85,0.24,1.31,0.5,0.65,2.33,2.15,3.86,0.44,2.5,0.18,0.83,8.56,7.11,23.5,2.21,70.43,13.39,2.41,2.61,10.04,14.94,22.76,45.14,17.49,1.84,5.71,2.24,6.19,6.4,0.58,0.9,2.98,1.5,9.61,21.94,11.44,6.4,3.36,4.9,11.82,13.02,0.89
05-06-2025 00:05,2.86,14.0,5.29,7.31,13.99,3.01,0.63,4.72,0.44,4.56,0.7,0.16,0.51,0.69,2.65,2.74,1.64,4.8,9.91,,5.45,0.82,1.01,0.99,0.65,2.05,4.93,1.56,10.62,0.95,0.2,1.15,11.66,9.14,1.44,8.51,0.33,8.63,13.74,6.7,6.54,4.92,0.24,0.85,0.24,1.31,0.5,0.65,2.33,2.15,3.86,0.44,2.5,0.18,0.83,8.87,7.11,24.6,2.21,68.86,13.73,2.55,2.61,10.04,14.94,23.88,45.14,17.49,1.84,5.5,2.24,6.19,6.4,0.58,0.9,2.98,1.5,9.61,18.97,11.44,6.4,3.36,4.9,11.82,13.38,0.89
05-06-2025 00:10,2.86,14.0,5.29,7.31,13.99,3.01,0.63,4.72,0.44,4.56,0.7,0.16,0.51,0.69,2.65,2.74,1.64,4.8,9.91,,5.45,0.82,1.01,0.99,0.65,2.05,4.93,1.56,10.33,0.95,0.2,1.15,11.66,9.14,1.44,8.51,0.33,8.63,13.74,6.7,6.54,4.92,0.24,0.85,0.24,1.31,0.5,0.65,2.33,2.15,3.86,0.44,2.5,0.18,0.83,8.56,7.11,26.0,2.21,67.31,14.1,2.41,2.61,10.04,14.38,25.05,45.14,17.49,1.84,5.5,2.24,6.19,6.4,0.58,0.9,2.98,1.5,9.61,17.21,11.44,6.4,3.36,4.9,11.82,13.02,0.89
05-06-2025 00:15,2.83,14.0,5.29,7.31,13.99,3.01,0.63,4.72,0.44,4.56,0.7,0.16,0.51,0.69,2.65,2.74,1.64,4.8,9.91,,5.76,0.82,1.01,0.99,0.65,2.05,5.13,1.56,10.04,0.95,0.2,1.15,11.95,9.14,1.44,8.51,0.26,8.63,14.26,6.7,6.54,4.92,0.24,0.85,0.24,1.31,0.5,0.65,2.33,2.15,3.86,0.44,2.5,0.18,0.83,8.56,7.11,27.1,2.21,65.78,14.1,2.41,2.61,10.04,14.94,25.65,45.14,17.49,1.84,5.3,2.24,6.19,6.4,0.58,0.9,2.98,1.5,9.61,16.0,11.44,6.4,3.36,5.13,11.82,13.38,0.89
05-06-2025 00:20,2.8,14.0,5.51,7.31,13.99,2.86,0.63,4.72,0.44,4.56,0.7,0.16,0.51,0.69,2.65,2.74,1.64,4.8,9.91,,5.76,0.82,1.01,0.99,0.65,2.05,5.13,1.56,10.04,0.95,0.2,1.15,11.95,9.14,1.44,8.51,0.33,8.63,14.26,6.7,6.54,4.92,0.24,0.85,0.24,1.31,0.5,0.65,2.33,2.15,3.86,0.44,2.5,0.18,0.83,8.56,7.11,28.0,2.21,64.28,14.99,2.41,2.45,10.04,14.94,26.26,45.14,17.49,1.94,5.1,2.24,6.19,6.4,0.58,0.9,2.98,1.5,9.61,14.51,11.44,6.4,3.36,4.9,11.82,13.02,0.89
05-06-2025 00:25,2.89,14.0,5.51,7.31,13.99,2.86,0.63,4.72,0.44,4.56,0.7,0.16,0.51,0.69,2.65,2.74,1.64,4.8,9.91,,5.76,0.82,1.01,0.99,0.65,2.05,5.13,1.56,10.04,0.95,0.2,1.15,11.95,9.14,1.44,8.51,0.33,8.63,14.26,6.7,6.54,4.92,0.24,0.85,0.24,1.31,0.5,0.65,2.33,2.15,3.86,0.44,2.5,0.18,0.83,8.87,7.11,28.0,2.21,62.79,16.65,2.55,2.45,10.04,14.94,26.26,45.14,17.49,1.84,5.1,2.24,6.19,6.4,0.58,0.9,2.98,1.5,9.61,20.9,11.44,6.4,3.36,5.13,11.82,13.38,0.89
05-06-2025 00:30,2.89,14.0,5.07,7.31,13.99,2.86,0.63,4.72,0.44,4.56,0.7,0.16,0.51,0.69,2.65,2.74,1.64,4.8,9.91,,5.76,0.82,1.01,0.99,0.65,2.05,5.13,1.56,10.33,0.95,0.2,1.15,11.95,9.14,1.44,8.51,0.33,8.63,14.26,6.3,6.54,4.92,0.24,0.85,0.24,1.31,0.5,0.65,2.33,2.15,3.86,0.44,2.5,0.18,0.83,8.87,7.11,28.0,2.21,62.79,19.53,2.41,2.45,10.04,14.94,26.26,45.14,17.49,1.94,4.91,2.24,6.19,6.4,0.58,0.9,2.98,1.5,9.61,32.25,11.44,6.4,3.36,4.9,11.82,13.38,0.89
05-06-2025 00:35,2.86,14.0,5.29,7.31,13.99,2.86,0.59,4.72,0.44,4.56,0.7,0.16,0.51,0.69,2.65,2.74,1.64,4.8,9.91,,5.76,0.82,1.01,0.99,0.65,2.05,5.13,1.56,10.62,0.95,0.2,1.15,11.95,9.14,1.44,8.51,0.33,8.63,14.79,6.3,6.54,4.92,0.24,0.85,0.24,1.31,0.5,0.65,2.33,2.15,3.86,0.44,2.5,0.18,0.83,8.56,7.11,28.0,2.21,62.79,24.18,2.41,2.45,10.04,14.94,26.26,45.14,17.49,1.84,4.72,2.04,6.19,6.4,0.58,0.9,2.98,1.5,9.61,47.01,11.44,6.4,3.36,4.9,11.82,13.38,0.89
05-06-2025 00:40,2.89,14.0,5.29,7.31,13.99,2.86,0.63,4.72,0.44,4.56,0.7,0.16,0.51,0.69,2.65,2.74,1.64,4.8,9.91,,5.76,0.82,1.01,0.99,0.65,2.05,5.13,1.56,10.62,0.95,0.2,1.15,11.95,9.14,1.44,8.51,0.33,8.63,15.33,6.3,6.54,4.92,0.24,0.85,0.24,1.31,0.5,0.65,2.33,2.15,3.86,0.44,2.5,0.18,0.83,8.87,7.11,28.3,2.21,62.79,28.64,2.55,2.45,10.04,14.94,26.26,45.14,17.49,1.84,4.54,2.04,6.19,6.4,0.58,0.9,2.98,1.5,9.61,60.46,11.44,6.4,3.36,4.9,11.82,13.38,0.89
