Fecha,1078,1079,1108,1177,1231,1232,1253,1254,1255,1272,1333,1334,1337,1340,1345,1346,1355,1356,1362,1364,1406,1408,1409,1847
06-06-2025 00:00,168.11,283.89,151.04,305.31,840.0,1141.97,771.36,102.41,443.0,894.91,490.1,378.93,76.2,75.12,402.17,330.77,245.16,209.39,4.44,11.96,219.53,106.73,31.98,244.45
06-06-2025 00:05,168.11,283.89,151.04,305.31,840.0,1141.94,771.36,102.41,443.0,894.91,490.11,378.92,76.2,75.12,402.17,330.77,245.16,209.39,4.44,11.96,219.53,106.73,31.98,244.45
06-06-2025 00:10,168.12,283.89,151.04,305.31,840.0,1141.91,771.36,102.41,443.0,894.91,490.11,378.92,76.2,75.12,402.17,330.77,245.16,209.39,4.44,11.96,219.53,106.73,31.95,244.45
06-06-2025 00:15,168.12,283.89,151.04,305.31,840.02,1141.87,771.36,102.41,443.0,894.91,490.1,378.91,76.2,75.12,402.17,330.77,245.18,209.39,4.44,11.96,219.53,106.73,31.98,244.45
06-06-2025 00:20,168.12,283.89,151.04,305.31,840.06,1141.84,771.36,102.41,443.0,894.92,490.09,378.91,76.2,75.12,402.17,330.77,245.19,209.39,4.44,11.96,219.53,106.76,31.98,244.45
06-06-2025 00:25,168.12,283.89,151.04,305.31,840.03,1141.81,771.36,102.41,443.0,894.93,490.1,378.91,76.2,75.12,402.17,330.78,245.19,209.39,4.45,11.96,219.53,106.76,31.98,244.45
06-06-2025 00:30,168.12,283.89,151.04,305.31,840.11,1141.77,771.36,102.41,443.0,894.93,490.1,378.91,76.2,75.12,402.17,330.8,245.19,209.39,4.45,11.96,219.53,106.76,31.98,244.45
06-06-2025 00:35,168.12,283.89,151.04,305.31,840.12,1141.74,771.36,102.41,443.0,894.94,490.08,378.91,76.2,75.12,402.17,330.81,245.19,209.39,4.45,11.96,219.53,106.77,31.98,244.45
06-06-2025 00:40,168.12,283.89,151.04,305.31,840.11,1141.71,771.36,102.41,443.0,894.95,490.1,378.91,76.2,75.12,402.17,330.81,245.19,209.39,4.45,11.96,219.53,106.79,31.98,244.45
06-06-2025 00:45,168.12,283.89,151.04,305.31,840.14,1141.68,771.36,102.41,443.0,894.95,490.12,378.91,76.2,75.12,402.17,330.81,245.19,209.39,4.45,11.96,219.53,106.78,31.98,244.45
06-06-2025 00:50,168.11,283.89,151.04,305.31,840.14,1141.65,771.36,102.41,443.0,894.95,490.12,378.91,76.2,75.12,402.17,330.81,245.19,209.39,4.45,11.96,219.53,106.77,31.98,244.45
06-06-2025 00:55,168.12,283.89,151.04,305.31,840.15,1141.61,771.36,102.41,443.0,894.95,490.12,378.91,76.2,75.12,402.17,330.82,245.2,209.39,4.45,11.96,219.53,106.76,31.98,244.45
06-06-2025 01:00,168.12,283.89,151.04,305.31,840.15,1141.58,771.36,102.41,443.0,894.95,490.13,378.91,76.2,75.12,402.17,330.84,245.2,209.39,4.46,11.96,219.53,106.77,31.96,244.45
06-06-2025 01:05,168.12,283.89,151.04,305.31,840.15,1141.55,771.36,102.41,443.0,894.97,490.13,378.91,76.2,75.12,402.17,330.84,245.22,209.39,4.46,11.96,219.53,106.83,31.94,244.45
06-06-2025 01:10,168.12,283.89,151.04,305.31,840.15,1141.51,771.36,102.41,443.0,894.97,490.12,378.91,76.2,75.12,402.17,330.84,245.23,209.39,4.46,11.96,219.53,106.84,31.94,244.45
06-06-2025 01:15,168.12,283.89,151.04,305.31,840.15,1141.47,771.36,102.41,443.0,894.98,490.13,378.91,76.2,75.12,402.17,330.84,245.23,209.39,4.46,11.96,219.53,106.87,31.95,244.45
06-06-2025 01:20,168.12,283.89,151.04,305.31,840.15,1141.44,771.36,102.41,443.0,894.98,490.13,378.91,76.2,75.12,402.17,330.84,245.23,209.39,4.46,11.96,219.53,106.88,31.95,244.45
06-06-2025 01:25,168.12,283.89,151.04,305.31,840.15,1141.41,771.36,102.41,443.0,894.98,490.12,378.91,76.2,75.12,402.17,330.84,245.23,209.39,4.46,11.96,219.53,106.87,31.96,244.45
06-06-2025 01:30,168.12,283.89,151.04,305.31,840.15,1141.38,771.36,102.41,443.0,894.98,490.13,378.91,76.2,75.12,402.17,330.86,245.23,209.39,4.46,11.96,219.53,106.87,31.98,244.45
06-06-2025 01:35,168.12,283.89,151.04,305.31,840.15,1141.35,771.36,102.41,443.0,894.99,490.13,378.91,76.2,75.12,402.17,330.88,245.23,209.39,4.47,11.96,219.53,106.88,31.98,244.45
06-06-2025 01:40,168.12,283.89,151.04,305.31,840.15,1141.32,771.36,102.41,443.0,895.0,490.13,378.91,76.2,75.12,402.17,330.88,245.23,209.39,4.47,11.96,219.53,106.88,31.98,244.45
06-06-2025 01:45,168.12,283.89,151.04,305.31,840.15,1141.3,771.36,102.41,443.0,895.0,490.13,378.91,76.19,75.12,402.17,330.88,245.23,209.39,4.47,11.96,219.53,106.88,31.98,244.45
06-06-2025 01:50,168.11,283.89,151.04,305.31,840.15,1141.27,771.36,102.41,443.0,895.01,490.12,378.91,76.19,75.12,402.17,330.88,245.24,209.39,4.47,11.96,219.53,106.88,31.97,244.45
06-06-2025 01:55,168.12,283.89,151.04,305.31,840.15,1141.24,771.36,102.41,443.0,895.02,490.13,378.91,76.19,75.11,402.17,330.88,245.25,209.39,4.47,11.96,219.53,106.88,31.95,244.45
06-06-2025 02:00,168.12,283.89,151.04,305.31,840.15,1141.21,771.36,102.41,443.0,895.02,490.14,378.91,76.19,75.1,402.17,330.88,245.26,209.39,4.47,11.96,219.53,106.88,31.95,244.45
06-06-2025 02:05,168.12,283.89,151.04,305.31,840.16,1141.17,771.36,102.41,443.0,895.02,490.13,378.91,76.19,75.09,402.17,330.9,245.27,209.39,4.48,11.96,219.53,106.88,31.95,244.45
06-06-2025 02:10,168.12,283.89,151.04,305.31,840.15,1141.12,771.36,102.41,443.0,895.02,490.14,378.91,76.19,75.09,402.17,330.92,245.27,209.39,4.48,11.96,219.53,106.88,31.94,244.45
