Fecha,1078,1108,1177,1231,1232,1253,1254,1255,1333,1334,1337,1340,1345,1356,1362,1364,1406,1408,1409,1847
05-06-2025 00:00,7.49,30.29,18.71,18.93,2.8,8.66,0.72,0.01,32.6,3.44,0.43,1.01,7.05,30.97,0.02,3.12,212.68,85.71,37.23,5.0
05-06-2025 00:05,7.49,30.3,18.7,18.93,2.78,8.66,0.72,0.01,32.6,3.44,0.43,1.01,7.05,30.97,0.02,3.12,212.67,85.78,37.23,5.0
05-06-2025 00:10,7.49,30.29,18.7,18.99,2.76,8.66,0.72,0.01,32.6,3.44,0.43,1.01,7.05,30.96,0.02,3.12,212.66,85.84,37.17,5.0
05-06-2025 00:15,7.49,30.31,18.69,18.98,2.74,8.66,0.72,0.01,32.59,3.44,0.43,1.01,7.05,30.96,0.02,3.12,212.66,85.87,37.2,5.0
05-06-2025 00:20,7.49,30.31,18.69,18.99,2.72,8.66,0.72,0.01,32.59,3.44,0.43,1.0,7.05,30.96,0.02,3.12,212.65,85.87,37.11,5.0
05-06-2025 00:25,7.49,30.31,18.69,19.02,2.71,8.66,0.72,0.01,32.59,3.44,0.43,1.0,7.05,30.95,0.02,3.12,212.65,85.81,37.09,5.0
05-06-2025 00:30,7.49,30.31,18.7,19.01,2.7,8.66,0.72,0.01,32.59,3.44,0.43,1.0,7.05,30.95,0.02,3.12,212.64,85.75,37.0,5.0
05-06-2025 00:35,7.49,30.31,18.68,19.05,2.68,8.66,0.72,0.01,32.59,3.44,0.42,1.0,7.05,30.94,0.02,3.12,212.63,85.75,36.97,5.0
05-06-2025 00:40,7.49,30.31,18.68,19.04,2.67,8.66,0.72,0.01,32.59,3.44,0.42,1.0,7.05,30.94,0.02,3.12,212.63,85.75,36.92,5.0
05-06-2025 00:45,7.49,30.3,18.67,19.04,2.66,8.66,0.72,0.01,32.59,3.44,0.42,1.0,7.05,30.93,0.02,3.12,212.62,85.78,37.03,5.0
