Fecha,1067,1081,1100,1105,1106,1163,1164,1178,1186,1201,1202,1204,1205,1207,1215,1216,1217,1237,1240,1244,1252,1256,1262,1264,1265,1268,1274,1276,1277,1281,1285,1292,1293,1294,1296,1299,1300,1301,1302,1303,1304,1305,1306,1329,1330,1331,1332,1335,1339,1342,1343,1344,1348,1349,1353,1354,1358,1359,1360,1361,1363,1366,1367,1368,1370,1372,1374,1375,1378,1395,1397,1398,1401,1402,1404,1405,1407,1414,1424,1426,1427,1428,1429
10-06-2025 00:45,1.76,8.61,4.64,5.78,9.82,1.39,0.47,1.89,0.28,2.99,0.41,0.13,0.38,0.47,1.93,2.04,1.25,3.61,8.16,4.86,0.53,1.01,0.48,0.45,1.41,3.8,1.35,8.37,0.6,0.15,0.76,8.64,7.73,0.9,0.21,7.37,9.09,3.88,4.37,3.77,0.22,0.61,0.18,0.99,0.46,0.51,2.03,2.15,3.14,0.33,1.93,0.1,0.66,7.11,6.33,23.3,1.89,38.09,28.64,1.99,2.0,8.63,11.68,17.66,42.9,13.9,1.84,6.15,1.86,5.44,0.38,0.75,2.58,1.07,8.48,47.01,10.41,5.66,2.76,3.81,10.07,12.0,0.85
10-06-2025 00:50,1.76,8.61,4.64,5.78,9.82,1.39,0.45,2.15,0.28,2.99,0.41,0.13,0.38,0.47,1.93,2.04,0.92,3.61,8.16,5.15,0.53,1.01,0.48,0.45,1.35,3.8,1.35,8.37,0.6,0.15,0.76,8.86,7.73,0.9,0.21,7.37,9.09,3.88,4.37,3.77,0.22,0.61,0.18,0.99,0.46,0.51,2.03,2.15,3.14,0.33,1.93,0.1,0.66,7.11,6.33,23.3,1.89,37.11,28.64,1.99,2.0,8.63,11.68,17.66,42.9,13.9,1.84,5.93,1.86,5.44,0.38,0.75,2.58,0.99,8.48,40.49,10.41,5.66,2.76,3.81,10.07,12.0,0.89
10-06-2025 00:55,1.78,8.61,4.64,5.78,9.82,1.39,0.45,2.15,0.28,2.99,0.41,0.13,0.38,0.47,1.93,2.04,0.92,3.61,8.16,5.15,0.53,1.01,0.48,0.45,1.41,3.8,1.35,8.64,0.6,0.15,0.76,9.09,7.73,0.9,0.21,7.37,9.51,3.88,4.37,3.56,0.22,0.61,0.18,0.99,0.46,0.51,2.03,2.15,3.14,0.33,1.93,0.1,0.66,7.11,6.33,23.3,1.89,36.16,28.64,1.99,2.0,8.63,11.68,17.2,44.02,13.9,1.84,5.71,1.86,5.44,0.38,0.75,2.58,0.99,8.48,33.79,10.22,5.66,2.76,3.81,10.07,12.0,0.85
10-06-2025 01:00,1.81,8.61,4.64,5.78,9.82,1.39,0.45,2.15,0.28,2.99,0.41,0.13,0.38,0.47,1.93,2.04,0.92,3.61,8.16,5.15,0.53,1.01,0.48,0.45,1.41,3.8,1.35,8.91,0.6,0.15,0.76,9.09,7.73,0.9,0.21,7.37,9.51,3.88,4.37,3.56,0.22,0.61,0.18,0.99,0.46,0.51,2.03,2.15,3.14,0.33,1.93,0.1,0.66,7.11,6.33,23.3,1.89,36.16,28.64,1.99,2.0,8.63,11.68,17.66,45.14,13.9,1.84,5.5,1.86,5.44,0.38,0.75,2.58,0.99,8.48,28.65,10.22,5.66,2.76,3.81,10.07,12.0,0.89
10-06-2025 01:05,1.78,8.61,4.64,5.78,9.82,1.39,0.45,2.15,0.28,2.99,0.41,0.13,0.38,0.47,1.93,2.04,0.92,3.61,8.16,5.15,0.53,1.01,0.48,0.45,1.41,3.8,1.35,8.91,0.6,0.15,0.76,9.32,7.73,0.9,0.21,7.37,9.51,3.88,4.37,3.56,0.22,0.61,0.18,0.99,0.46,0.51,2.03,2.15,3.14,0.33,1.93,0.1,0.66,7.11,6.33,24.1,1.89,35.24,28.64,1.99,2.0,8.63,11.68,17.66,46.26,13.9,1.84,5.3,1.86,5.44,0.38,0.75,2.58,1.07,8.48,24.78,10.22,5.66,2.76,3.81,10.07,12.0,0.85
10-06-2025 01:10,1.78,8.61,4.86,5.78,9.82,1.39,0.45,2.15,0.28,2.99,0.41,0.13,0.38,0.47,1.93,2.04,0.92,3.61,8.16,4.86,0.53,1.01,0.48,0.45,1.35,3.8,1.35,8.91,0.6,0.15,0.76,9.32,7.73,0.9,0.21,7.37,9.51,3.88,4.37,3.56,0.22,0.69,0.18,0.99,0.46,0.51,2.03,2.15,3.14,0.33,1.93,0.1,0.66,7.11,6.33,27.4,1.89,35.24,28.64,1.99,2.0,8.63,11.68,17.66,48.51,13.9,1.84,5.3,1.86,5.44,0.38,0.75,2.58,0.99,8.48,21.94,10.41,5.66,2.76,3.81,10.07,11.67,0.85
10-06-2025 01:15,1.78,8.61,4.86,5.78,9.82,1.39,0.47,2.15,0.28,2.99,0.41,0.13,0.38,0.47,1.93,2.04,0.92,3.61,8.16,5.15,0.53,1.01,0.48,0.45,1.35,3.8,1.35,8.91,0.6,0.15,0.76,9.56,7.73,0.9,0.21,7.08,9.51,3.88,4.37,3.56,0.22,0.69,0.18,0.99,0.46,0.51,2.03,2.15,3.14,0.33,1.93,0.1,0.66,7.11,6.33,32.6,1.89,35.24,28.64,1.99,2.0,8.63,11.68,17.66,49.63,13.9,1.84,5.1,1.86,5.44,0.38,0.75,2.58,1.07,8.48,18.97,10.41,5.66,2.76,3.81,10.07,11.67,0.89
10-06-2025 01:20,1.78,8.61,4.64,5.78,9.82,1.39,0.47,2.15,0.28,2.99,0.41,0.13,0.38,0.47,1.93,2.04,0.92,3.61,8.16,5.15,0.53,1.01,0.48,0.45,1.35,3.8,1.35,8.91,0.6,0.15,0.76,9.56,7.73,0.9,0.21,7.08,9.94,3.88,4.37,3.56,0.22,0.69,0.18,0.99,0.46,0.51,2.03,2.15,3.14,0.33,1.93,0.1,0.66,7.11,6.33,37.6,1.89,35.24,27.47,1.99,2.0,8.63,11.68,17.66,51.88,13.9,1.84,4.91,1.86,5.44,0.38,0.75,2.58,1.07,8.48,17.21,10.41,5.66,2.76,3.81,10.07,12.0,0.89
10-06-2025 01:25,1.78,8.61,4.64,5.78,9.82,1.39,0.45,2.15,0.28,2.99,0.41,0.13,0.38,0.47,1.93,2.04,0.92,3.61,8.16,5.15,0.53,1.01,0.48,0.45,1.41,3.8,1.35,8.91,0.6,0.15,0.76,9.56,7.73,0.9,0.21,7.08,9.94,3.88,4.37,3.56,0.22,0.69,0.18,0.99,0.46,0.51,2.03,2.15,3.14,0.33,1.93,0.1,0.66,7.11,6.33,40.2,1.89,35.24,26.33,1.99,2.0,8.63,11.68,17.66,54.13,13.9,1.84,4.72,1.86,5.44,0.38,0.75,2.58,1.07,8.48,16.0,10.41,5.66,2.76,3.81,10.07,12.0,0.89
10-06-2025 01:30,1.81,8.61,4.64,5.78,9.82,1.39,0.45,2.44,0.28,2.99,0.41,0.16,0.38,0.47,1.93,2.04,0.92,3.61,8.16,5.15,0.53,1.01,0.48,0.45,1.41,3.8,1.35,8.91,0.6,0.15,0.76,9.56,7.73,0.9,0.21,7.08,9.94,3.88,4.37,3.56,0.22,0.69,0.18,0.99,0.46,0.51,2.03,2.15,3.14,0.33,1.93,0.1,0.66,7.11,6.33,40.9,1.89,35.24,26.33,1.99,2.0,8.63,11.68,17.66,56.37,13.9,1.84,4.54,1.86,5.44,0.38,0.75,2.58,0.99,8.48,14.51,10.41,5.66,2.76,3.81,10.07,12.0,0.89
