Fecha,1078,1079,1108,1177,1231,1232,1253,1254,1255,1272,1333,1334,1337,1340,1345,1346,1355,1356,1406,1408,1409,1847
11-06-2025 00:00,167.9,283.59,150.86,304.89,838.69,1148.47,769.74,102.71,443.41,894.98,490.45,379.8,76.29,75.2,401.9,330.33,245.44,210.03,220.27,106.99,32.04,244.35
11-06-2025 00:05,167.9,283.59,150.86,304.88,838.69,1148.45,769.75,102.71,443.41,894.98,490.45,379.8,76.3,75.2,401.9,330.33,245.44,210.03,220.27,107.0,32.06,244.36
11-06-2025 00:10,167.93,283.59,150.86,304.88,838.7,1148.44,769.74,102.71,443.41,894.98,490.46,379.8,76.3,75.2,401.9,330.34,245.44,210.02,220.26,107.02,32.09,244.36
11-06-2025 00:15,167.93,283.59,150.86,304.87,838.7,1148.42,769.74,102.71,443.41,894.98,490.46,379.79,76.3,75.2,401.9,330.34,245.44,210.02,220.26,107.04,32.07,244.36
11-06-2025 00:20,167.93,283.59,150.86,304.87,838.7,1148.4,769.74,102.71,443.41,894.99,490.46,379.79,76.3,75.21,401.9,330.35,245.44,210.01,220.26,107.05,32.02,244.35
11-06-2025 00:25,167.93,283.59,150.86,304.87,838.71,1148.39,769.74,102.71,443.42,894.99,490.47,379.79,76.3,75.22,401.9,330.36,245.44,210.0,220.26,107.05,32.0,244.35
11-06-2025 00:30,167.94,283.59,150.86,304.87,838.71,1148.37,769.74,102.71,443.42,894.99,490.47,379.78,76.3,75.22,401.9,330.36,245.44,210.0,220.26,107.04,32.0,244.35
11-06-2025 00:35,167.94,283.59,150.86,304.87,838.72,1148.36,769.74,102.71,443.42,895.0,490.47,379.78,76.3,75.23,401.9,330.36,245.44,210.0,220.25,107.06,32.03,244.35
11-06-2025 00:40,167.94,283.59,150.86,304.87,838.73,1148.34,769.75,102.71,443.42,895.0,490.48,379.78,76.31,75.23,401.9,330.37,245.44,209.99,220.25,107.08,32.03,244.35
11-06-2025 00:45,167.94,283.59,150.86,304.87,838.73,1148.32,769.75,102.71,443.43,895.0,490.48,379.78,76.31,75.23,401.9,330.38,245.44,209.98,220.25,107.08,32.01,244.35
11-06-2025 00:50,167.95,283.59,150.86,304.87,838.73,1148.31,769.76,102.71,443.43,895.0,490.48,379.78,76.31,75.23,401.9,330.38,245.44,209.98,220.24,107.06,32.0,244.35
11-06-2025 00:55,167.94,283.59,150.86,304.87,838.73,1148.29,769.77,102.71,443.43,895.01,490.49,379.77,76.32,75.24,401.9,330.39,245.44,209.98,220.24,107.06,32.01,244.35
11-06-2025 01:00,167.95,283.59,150.86,304.87,838.73,1148.27,769.77,102.71,443.42,895.01,490.49,379.77,76.32,75.24,401.9,330.39,245.44,209.97,220.24,107.06,32.04,244.35
11-06-2025 01:05,167.95,283.59,150.86,304.88,838.74,1148.25,769.77,102.71,443.42,895.01,490.49,379.77,76.32,75.24,401.9,330.4,245.44,209.96,220.24,107.08,32.03,244.35
11-06-2025 01:10,167.96,283.59,150.86,304.87,838.74,1148.24,769.78,102.71,443.42,895.01,490.49,379.77,76.32,75.24,401.9,330.4,245.44,209.96,220.24,107.1,32.05,244.35
11-06-2025 01:15,167.96,283.59,150.86,304.88,838.75,1148.23,769.78,102.71,443.42,895.02,490.5,379.77,76.32,75.24,401.9,330.4,245.44,209.95,220.24,107.11,32.04,244.36
11-06-2025 01:20,167.95,283.59,150.86,304.88,838.75,1148.21,769.79,102.71,443.42,895.02,490.5,379.77,76.32,75.24,401.9,330.41,245.44,209.95,220.24,107.1,32.04,244.36
11-06-2025 01:25,167.96,283.59,150.86,304.88,838.75,1148.19,769.8,102.71,443.42,895.02,490.5,379.77,76.32,75.24,401.9,330.42,245.44,209.94,220.24,107.07,32.02,244.36
11-06-2025 01:30,167.96,283.59,150.86,304.88,838.77,1148.17,769.81,102.71,443.42,895.02,490.5,379.76,76.32,75.24,401.9,330.42,245.44,209.94,220.24,107.05,32.01,244.36
11-06-2025 01:35,167.96,283.59,150.85,304.88,838.77,1148.16,769.82,102.71,443.42,895.03,490.5,379.76,76.32,75.24,401.9,330.42,245.44,209.93,220.23,107.06,32.01,244.35
11-06-2025 01:40,167.96,283.59,150.85,304.88,838.77,1148.15,769.83,102.71,443.42,895.03,490.5,379.76,76.32,75.24,401.9,330.43,245.44,209.92,220.23,107.07,32.02,244.35
11-06-2025 01:45,167.96,283.59,150.85,304.87,838.79,1148.13,769.85,102.71,443.42,895.03,490.5,379.76,76.31,75.24,401.9,330.43,245.44,209.92,220.23,107.08,32.03,244.35
