Fecha,1078,1108,1177,1231,1232,1253,1254,1255,1272,1333,1334,1337,1340,1345,1356,1362,1364,1406,1408,1409,1847
11-06-2025 00:00,7.41,29.69,18.05,16.28,5.51,7.98,0.72,0.01,0.14,32.52,3.6,0.43,0.99,6.91,31.28,0.02,3.08,207.46,89.05,37.11,4.98
11-06-2025 00:05,7.41,29.69,18.03,16.28,5.5,7.98,0.72,0.01,0.14,32.52,3.59,0.43,0.99,6.91,31.28,0.02,3.08,207.45,89.08,37.17,4.98
11-06-2025 00:10,7.42,29.69,18.04,16.3,5.5,7.98,0.72,0.01,0.14,32.52,3.59,0.43,0.99,6.91,31.26,0.02,3.08,207.43,89.15,37.25,4.98
11-06-2025 00:15,7.42,29.69,18.03,16.3,5.49,7.98,0.72,0.01,0.14,32.53,3.59,0.43,0.99,6.91,31.26,0.02,3.08,207.4,89.21,37.2,4.98
11-06-2025 00:20,7.42,29.69,18.03,16.3,5.49,7.98,0.72,0.01,0.14,32.53,3.58,0.43,0.99,6.91,31.25,0.02,3.08,207.39,89.24,37.06,4.98
11-06-2025 00:25,7.42,29.69,18.03,16.31,5.48,7.98,0.72,0.01,0.14,32.54,3.58,0.43,0.99,6.91,31.24,0.02,3.08,207.38,89.24,37.0,4.98
11-06-2025 00:30,7.42,29.69,18.03,16.31,5.48,7.98,0.72,0.01,0.14,32.54,3.58,0.43,1.0,6.91,31.23,0.02,3.08,207.36,89.21,37.0,4.98
11-06-2025 00:35,7.42,29.69,18.03,16.32,5.47,7.98,0.72,0.01,0.14,32.55,3.58,0.43,1.0,6.91,31.22,0.02,3.08,207.34,89.28,37.09,4.98
11-06-2025 00:40,7.43,29.69,18.03,16.34,5.46,7.98,0.72,0.01,0.14,32.55,3.58,0.43,1.0,6.91,31.21,0.02,3.08,207.32,89.34,37.09,4.98
11-06-2025 00:45,7.43,29.69,18.03,16.34,5.46,7.98,0.72,0.01,0.14,32.55,3.58,0.43,1.0,6.91,31.2,0.02,3.08,207.31,89.34,37.03,4.98
11-06-2025 00:50,7.43,29.69,18.03,16.34,5.45,7.98,0.72,0.01,0.14,32.56,3.58,0.43,1.0,6.91,31.19,0.02,3.08,207.29,89.28,37.0,4.98
11-06-2025 00:55,7.42,29.69,18.03,16.34,5.44,7.98,0.72,0.01,0.14,32.56,3.58,0.43,1.0,6.91,31.18,0.02,3.08,207.27,89.28,37.03,4.98
11-06-2025 01:00,7.43,29.69,18.03,16.34,5.44,7.98,0.72,0.01,0.14,32.57,3.58,0.43,1.0,6.91,31.17,0.02,3.08,207.25,89.28,37.11,4.98
11-06-2025 01:05,7.43,29.69,18.03,16.35,5.43,7.98,0.72,0.01,0.14,32.57,3.58,0.43,1.0,6.91,31.16,0.02,3.08,207.25,89.34,37.09,4.98
11-06-2025 01:10,7.43,29.69,18.03,16.35,5.43,7.98,0.72,0.01,0.14,32.57,3.58,0.43,1.0,6.91,31.15,0.02,3.08,207.24,89.41,37.14,4.98
