Fecha,1078,1079,1108,1177,1231,1232,1253,1254,1255,1272,1333,1334,1337,1340,1345,1346,1355,1356,1362,1364,1406,1408,1409,1847
04-06-2025 00:00,168.12,283.89,151.19,305.46,839.95,1142.49,771.95,102.44,443.08,894.98,490.14,378.51,75.95,74.87,402.26,330.37,245.64,209.69,4.6,12.02,219.82,107.16,32.01,244.45
04-06-2025 00:05,168.12,283.89,151.19,305.46,839.97,1142.47,771.94,102.44,443.11,894.98,490.14,378.5,75.96,74.87,402.26,330.4,245.64,209.69,4.6,12.02,219.82,107.17,32.02,244.45
04-06-2025 00:10,168.12,283.89,151.19,305.46,839.96,1142.44,771.94,102.44,443.11,894.98,490.14,378.5,75.98,74.87,402.26,330.4,245.64,209.69,4.6,12.02,219.82,107.16,32.01,244.45
04-06-2025 00:15,168.12,283.89,151.19,305.46,839.99,1142.41,771.92,102.43,443.11,894.99,490.14,378.5,75.98,74.9,402.26,330.4,245.64,209.69,4.6,12.02,219.82,107.14,32.06,244.45
04-06-2025 00:20,168.12,283.89,151.19,305.46,839.99,1142.38,771.92,102.43,443.11,895.0,490.14,378.5,76.0,74.9,402.26,330.41,245.65,209.69,4.6,12.02,219.82,107.04,32.02,244.45
04-06-2025 00:25,168.12,283.89,151.19,305.46,839.99,1142.35,771.92,102.42,443.14,895.0,490.14,378.5,76.0,74.9,402.26,330.44,245.66,209.69,4.6,12.02,219.82,107.03,32.02,244.45
04-06-2025 00:30,168.12,283.89,151.19,305.46,840.0,1142.32,771.91,102.42,443.15,895.02,490.14,378.5,76.02,74.91,402.26,330.44,245.67,209.68,4.6,12.02,219.82,107.05,32.01,244.45
04-06-2025 00:35,168.12,283.89,151.19,305.46,840.0,1142.29,771.9,102.42,443.15,895.02,490.14,378.5,76.02,74.94,402.26,330.44,245.67,209.68,4.6,12.02,219.82,107.03,32.01,244.45
04-06-2025 00:40,168.12,283.89,151.19,305.46,840.0,1142.27,771.92,102.42,443.15,895.02,490.14,378.5,76.04,74.94,402.26,330.44,245.67,209.68,4.6,12.02,219.82,107.03,32.0,244.45
04-06-2025 00:45,168.12,283.89,151.19,305.46,840.0,1142.24,771.9,102.42,443.15,895.02,490.14,378.5,76.04,74.94,402.26,330.47,245.67,209.66,4.6,12.02,219.82,107.03,32.02,244.45
04-06-2025 00:50,168.12,283.89,151.19,305.46,840.0,1142.21,771.89,102.42,443.15,895.03,490.14,378.5,76.06,74.96,402.26,330.47,245.67,209.65,4.6,12.02,219.82,107.03,32.03,244.45
04-06-2025 00:55,168.12,283.89,151.19,305.46,840.0,1142.18,771.9,102.43,443.15,895.04,490.14,378.5,76.06,74.98,402.26,330.47,245.67,209.62,4.6,12.02,219.82,107.03,32.06,244.45
04-06-2025 01:00,168.12,283.89,151.19,305.46,840.0,1142.15,771.91,102.42,443.15,895.05,490.14,378.5,76.08,74.98,402.26,330.47,245.67,209.62,4.6,12.02,219.82,107.03,32.09,244.45
