Fecha,1078,1108,1177,1231,1232,1253,1254,1255,1272,1333,1334,1337,1340,1345,1346,1356,1406,1408,1409,1847
08-06-2025 00:00,7.45,30.09,18.39,21.81,6.61,8.43,0.78,0.01,0.13,32.77,3.49,0.34,0.85,6.99,0.42,31.4,209.68,90.39,35.64,5.05
08-06-2025 00:05,7.45,30.09,18.39,21.83,6.6,8.43,0.78,0.01,0.13,32.77,3.49,0.34,0.85,6.99,0.42,31.4,209.68,90.39,35.64,5.05
08-06-2025 00:10,7.45,30.09,18.39,21.81,6.59,8.43,0.78,0.01,0.13,32.77,3.48,0.34,0.84,6.99,0.42,31.4,209.68,90.46,35.67,5.05
08-06-2025 00:15,7.45,30.09,18.39,21.81,6.58,8.43,0.78,0.01,0.13,32.77,3.48,0.34,0.84,6.99,0.42,31.4,209.68,90.49,35.7,5.05
08-06-2025 00:20,7.46,30.09,18.39,21.82,6.57,8.43,0.78,0.01,0.13,32.77,3.48,0.34,0.84,6.99,0.42,31.4,209.68,90.49,35.7,5.05
08-06-2025 00:25,7.45,30.09,18.39,21.8,6.57,8.43,0.78,0.01,0.13,32.77,3.49,0.34,0.84,6.99,0.42,31.4,209.68,90.49,35.73,5.05
08-06-2025 00:30,7.46,30.07,18.39,21.82,6.56,8.43,0.78,0.01,0.13,32.77,3.48,0.34,0.84,6.99,0.42,31.41,209.68,90.49,35.75,5.05
08-06-2025 00:35,7.45,30.07,18.39,21.81,6.55,8.43,0.78,0.01,0.13,32.77,3.49,0.34,0.84,6.99,0.42,31.41,209.68,90.42,35.75,5.05
08-06-2025 00:40,7.45,30.07,18.39,21.81,6.54,8.42,0.78,0.01,0.13,32.77,3.5,0.34,0.84,6.99,0.41,31.41,209.68,90.39,35.75,5.05
08-06-2025 00:45,7.45,30.07,18.39,21.84,6.53,8.42,0.78,0.01,0.13,32.77,3.48,0.34,0.83,6.99,0.41,31.41,209.68,90.39,35.75,5.05
08-06-2025 00:50,7.45,30.07,18.39,21.82,6.51,8.42,0.78,0.01,0.14,32.77,3.49,0.34,0.83,6.99,0.41,31.41,209.68,90.39,35.78,5.05
08-06-2025 00:55,7.45,30.07,18.39,21.82,6.51,8.42,0.78,0.01,0.14,32.77,3.48,0.34,0.83,6.99,0.41,31.41,209.68,90.39,35.75,5.05
08-06-2025 01:00,7.45,30.07,18.39,21.85,6.49,8.42,0.78,0.01,0.14,32.77,3.47,0.34,0.84,6.99,0.41,31.41,209.68,90.42,35.73,5.05
