Fecha,1078,1108,1177,1231,1232,1253,1254,1255,1333,1334,1337,1340,1345,1356,1406,1408,1409,1847
06-06-2025 00:00,98.75,80.75,83.77,101.33,31.82,74.8,40.28,11.92,98.05,79.73,77.58,83.5,86.12,92.98,88.99,90.72,90.91,98.13
06-06-2025 00:05,98.76,80.75,83.77,101.29,31.73,74.8,40.28,11.92,98.05,79.59,77.76,83.67,86.12,92.98,88.99,90.72,90.91,98.13
06-06-2025 00:10,98.76,80.75,83.77,101.32,31.63,74.8,40.28,11.92,98.06,79.53,77.76,83.67,86.12,92.98,88.99,90.78,90.91,98.13
06-06-2025 00:15,98.76,80.75,83.77,101.4,31.5,74.8,40.28,11.92,98.07,79.5,77.74,83.67,86.12,92.97,88.99,90.82,90.98,98.13
06-06-2025 00:20,98.76,80.75,83.77,101.28,31.4,74.8,40.28,11.92,98.08,79.49,77.72,83.67,86.12,92.97,88.98,90.82,91.05,98.13
06-06-2025 00:25,98.76,80.75,83.77,101.31,31.3,74.8,40.28,11.92,98.08,79.49,77.7,83.67,86.12,92.96,88.98,90.82,91.05,98.13
06-06-2025 00:30,98.76,80.75,83.77,101.32,31.18,74.8,40.28,11.92,98.09,79.49,77.69,83.67,86.12,92.96,88.98,90.85,91.05,98.13
06-06-2025 00:35,98.76,80.75,83.77,101.28,31.08,74.8,40.28,11.92,98.1,79.49,77.67,83.67,86.12,92.95,88.98,90.85,91.05,98.13
06-06-2025 00:40,98.76,80.75,83.77,101.3,30.98,74.8,40.28,11.92,98.1,79.49,77.65,83.67,86.12,92.95,88.97,90.85,90.98,98.13
06-06-2025 00:45,98.76,80.75,83.77,101.26,30.89,74.8,40.28,11.92,98.11,79.49,77.63,83.67,86.12,92.95,88.97,90.85,90.98,98.13
06-06-2025 00:50,98.76,80.75,83.77,101.21,30.79,74.8,40.28,11.92,98.12,79.49,77.61,83.67,86.12,92.94,88.97,90.85,90.98,98.13
06-06-2025 00:55,98.76,80.75,83.77,101.3,30.67,74.8,40.28,11.92,98.12,79.49,77.6,83.67,86.11,92.94,88.97,90.85,90.91,98.13
06-06-2025 01:00,98.76,80.75,83.77,101.18,30.57,74.8,40.28,11.92,98.13,79.49,77.76,83.67,86.11,92.93,88.96,90.92,90.84,98.13
06-06-2025 01:05,98.76,80.75,83.77,101.28,30.47,74.8,40.28,11.92,98.13,79.49,77.58,83.67,86.11,92.93,88.96,90.95,90.84,98.13
06-06-2025 01:10,98.76,80.75,83.77,101.29,30.34,74.8,40.28,11.92,98.13,79.49,77.58,83.67,86.11,92.92,88.96,90.95,90.84,98.13
06-06-2025 01:15,98.76,80.75,83.77,101.16,30.21,74.8,40.28,11.92,98.13,79.49,77.56,83.6,86.11,92.92,88.96,90.98,90.84,98.13
06-06-2025 01:20,98.76,80.75,83.77,101.33,30.13,74.8,40.28,11.92,98.13,79.49,77.54,83.54,86.11,92.91,88.96,90.98,90.91,98.13
06-06-2025 01:25,98.76,80.75,83.77,101.21,30.03,74.8,40.28,11.92,98.13,79.49,77.52,83.5,86.11,92.91,88.95,90.98,90.91,98.13
06-06-2025 01:30,98.76,80.75,83.77,101.31,29.93,74.8,40.28,11.92,98.13,79.49,77.5,83.47,86.11,92.9,88.95,90.98,90.98,98.13
