Fecha,1067,1081,1100,1105,1106,1163,1164,1178,1186,1201,1202,1204,1205,1207,1215,1216,1217,1237,1240,1242,1244,1252,1256,1262,1264,1265,1268,1274,1276,1277,1281,1285,1292,1293,1294,1296,1299,1300,1301,1302,1303,1304,1305,1306,1329,1330,1331,1332,1335,1339,1342,1343,1344,1348,1349,1353,1354,1358,1359,1360,1361,1363,1366,1367,1368,1370,1372,1374,1375,1378,1382,1395,1397,1398,1401,1402,1404,1405,1407,1414,1424,1426,1427,1428,1429
08-06-2025 01:35,2.12,9.52,4.64,6.27,10.99,1.67,0.5,2.44,0.33,3.31,0.53,0.16,0.44,0.57,2.3,2.47,1.25,4.14,9.01,,5.15,0.64,1.01,0.63,0.55,1.62,4.16,1.56,9.75,0.66,0.15,0.84,8.64,4.42,0.9,0.21,5.04,10.38,4.51,5.04,3.77,0.22,0.69,0.21,1.08,0.5,0.57,2.18,2.15,3.14,0.33,2.07,0.12,0.7,7.67,6.72,8.0,2.04,19.25,,2.13,2.15,8.91,12.21,30.12,50.76,14.58,1.84,10.01,1.86,5.04,5.75,0.38,0.75,2.84,1.32,9.04,10.05,10.81,5.66,3.36,4.24,10.49,12.0,0.85
08-06-2025 01:40,2.12,9.52,4.64,6.27,10.99,1.67,0.5,2.44,0.33,3.31,0.53,0.16,0.44,0.57,2.3,2.47,1.25,4.14,9.01,,5.15,0.64,1.01,0.63,0.55,1.62,4.16,1.56,10.04,0.66,0.15,0.84,8.86,4.42,0.9,0.21,5.04,9.94,4.51,5.04,3.77,0.22,0.69,0.21,1.08,0.5,0.57,2.18,2.15,3.14,0.33,2.07,0.12,0.7,7.67,6.72,8.0,2.04,19.25,,2.13,2.15,8.91,12.21,29.45,53.0,14.58,1.84,9.71,1.86,5.04,5.75,0.38,0.75,2.84,1.32,9.04,10.05,10.81,5.66,3.36,4.24,10.49,12.0,0.85
08-06-2025 01:45,2.12,9.52,4.64,6.27,10.99,1.67,0.5,2.44,0.33,3.31,0.53,0.16,0.44,0.57,2.3,2.47,1.25,4.14,9.01,,5.15,0.64,1.01,0.63,0.55,1.62,3.98,1.56,10.04,0.66,0.15,0.84,8.86,4.42,0.9,0.21,5.04,9.94,4.51,5.4,3.77,0.22,0.69,0.21,1.19,0.5,0.57,2.18,2.15,3.14,0.33,2.07,0.12,0.75,7.67,6.72,8.0,2.04,19.25,,2.13,2.15,8.91,12.21,28.79,53.0,14.58,1.84,9.71,1.86,5.04,5.75,0.38,0.75,2.84,1.32,9.04,10.05,10.81,5.66,3.36,4.24,10.49,12.0,0.85
08-06-2025 01:50,2.12,9.52,4.64,6.27,10.99,1.67,0.5,2.44,0.33,3.31,0.53,0.16,0.44,0.57,2.3,2.47,1.25,4.14,9.91,,5.15,0.64,1.01,0.63,0.55,1.62,4.16,1.56,10.04,0.66,0.15,0.84,8.86,4.42,0.9,0.21,5.04,10.38,4.84,5.4,3.77,0.22,0.69,0.21,1.08,0.5,0.57,2.18,2.15,3.14,0.33,2.07,0.12,0.7,7.67,6.72,8.0,2.04,19.25,,2.13,2.15,8.91,12.21,28.79,55.25,14.58,1.84,9.71,1.86,5.04,5.75,0.38,0.75,2.84,1.32,9.04,10.05,10.81,5.66,3.36,4.24,10.49,12.0,0.85
08-06-2025 01:55,2.12,9.52,4.64,6.27,10.99,1.67,0.5,2.44,0.33,3.31,0.53,0.16,0.44,0.57,2.3,2.47,1.25,4.14,9.91,,5.15,0.64,1.01,0.63,0.55,1.62,4.16,1.56,10.04,0.66,0.15,0.84,8.86,4.42,0.9,0.21,4.81,10.38,4.84,5.4,3.77,0.22,0.69,0.21,1.19,0.5,0.57,2.18,2.15,3.14,0.33,2.07,0.12,0.75,7.67,6.72,8.26,2.04,18.82,,1.99,2.15,8.91,12.21,28.79,55.25,14.58,1.84,9.4,1.86,5.04,5.75,0.38,0.75,2.84,1.32,9.04,10.05,10.81,5.66,3.36,4.24,10.49,12.0,0.85
08-06-2025 02:00,2.12,9.52,4.86,6.27,10.99,1.67,0.5,2.44,0.33,3.31,0.53,0.16,0.44,0.57,2.3,2.47,1.25,4.14,9.91,,5.15,0.64,1.01,0.63,0.55,1.62,4.16,1.56,9.75,0.66,0.15,0.84,8.86,4.42,0.9,0.21,4.6,10.38,4.84,5.4,3.77,0.22,0.69,0.21,1.19,0.5,0.57,2.18,2.15,3.14,0.33,2.07,0.12,0.75,7.67,6.72,8.26,2.04,18.82,,2.13,2.15,8.91,12.21,28.79,57.49,14.58,1.84,9.4,1.86,5.04,5.75,0.38,0.75,2.84,1.32,9.04,10.05,10.81,5.66,3.36,4.24,10.49,12.0,0.85
08-06-2025 02:05,2.12,9.52,4.64,6.27,10.99,1.67,0.5,2.44,0.33,3.31,0.53,0.16,0.44,0.57,2.3,2.47,1.25,4.14,9.91,,5.15,0.64,1.01,0.63,0.55,1.62,4.16,1.56,9.47,0.66,0.15,0.84,8.86,4.42,0.9,0.21,4.6,10.38,4.84,5.4,3.77,0.22,0.69,0.21,1.08,0.5,0.57,2.18,2.15,3.14,0.33,2.07,0.12,0.75,7.67,6.72,8.26,2.04,18.82,,2.13,2.15,8.91,12.21,28.79,57.49,14.58,1.84,9.4,1.86,5.04,5.75,0.38,0.75,2.84,1.32,9.04,10.05,10.81,5.66,3.36,4.24,10.49,12.0,0.85
08-06-2025 02:10,2.12,9.52,4.86,6.27,10.99,1.67,0.5,2.44,0.33,3.31,0.53,0.16,0.44,0.57,2.3,2.47,1.25,4.14,9.91,,5.15,0.64,1.01,0.63,0.55,1.62,4.16,1.56,9.47,0.66,0.15,0.84,9.09,4.68,0.9,0.21,4.6,10.38,4.84,5.4,3.77,0.22,0.69,0.21,1.19,0.5,0.57,2.18,2.15,3.14,0.33,2.07,0.12,0.75,7.67,6.72,8.0,2.04,18.82,,2.13,2.15,8.91,12.21,28.79,59.73,14.58,1.84,9.1,1.86,5.04,5.75,0.38,0.75,2.84,1.32,9.04,10.05,10.81,5.66,3.36,4.24,10.49,12.0,0.85
08-06-2025 02:15,2.12,9.52,4.64,6.27,10.99,1.67,0.5,2.44,0.33,3.31,0.53,0.16,0.44,0.57,2.3,2.47,1.25,4.14,9.91,,5.15,0.64,1.01,0.63,0.55,1.62,4.16,1.56,9.47,0.66,0.15,0.84,9.09,4.68,0.9,0.21,4.6,10.38,4.84,5.4,3.77,0.22,0.69,0.21,1.08,0.5,0.57,2.18,2.15,3.14,0.33,2.07,0.12,0.75,7.67,6.72,8.0,2.04,19.25,,1.99,2.15,8.91,12.21,28.79,59.73,14.58,1.84,9.1,1.86,5.04,5.75,0.38,0.75,2.84,1.32,9.04,10.05,10.81,5.66,3.36,4.24,10.49,12.0,0.85
08-06-2025 02:20,2.12,9.52,4.64,6.27,10.99,1.67,0.5,2.44,0.33,3.31,0.53,0.16,0.44,0.57,2.3,2.47,1.25,4.14,9.91,,5.15,0.64,1.01,0.63,0.55,1.62,4.16,1.56,9.47,0.66,0.15,0.84,9.09,4.68,0.9,0.21,4.6,10.38,4.84,5.4,3.77,0.22,0.69,0.21,1.08,0.5,0.57,2.18,2.15,3.14,0.33,2.07,0.12,0.75,7.67,6.72,8.0,2.04,19.25,,1.99,2.15,8.91,12.21,28.79,59.73,14.58,1.84,9.1,1.86,5.04,5.75,0.38,0.75,2.84,1.32,9.04,10.05,10.81,5.66,3.36,4.24,10.49,12.0,0.85
08-06-2025 02:25,2.12,9.52,4.64,6.27,10.99,1.67,0.47,2.44,0.33,3.31,0.53,0.16,0.44,0.57,2.3,2.47,1.25,4.14,9.91,,5.15,0.64,1.01,0.63,0.55,1.62,4.16,1.56,9.47,0.66,0.15,0.84,9.09,4.68,0.9,0.21,4.6,10.83,4.84,5.4,3.77,0.22,0.69,0.21,1.08,0.5,0.57,2.18,2.15,3.14,0.33,2.07,0.12,0.75,7.67,6.72,8.0,2.04,19.25,,2.13,2.15,8.91,12.21,28.79,61.96,14.58,1.84,9.1,1.86,5.04,5.75,0.38,0.75,2.84,1.32,9.04,10.05,10.81,5.66,3.36,4.24,10.49,12.0,0.85
08-06-2025 02:30,2.12,9.52,4.86,6.27,10.99,1.67,0.5,2.44,0.33,3.31,0.53,0.16,0.44,0.57,2.3,2.47,1.25,4.14,9.91,,5.15,0.64,1.01,0.63,0.55,1.62,4.16,1.56,9.47,0.66,0.15,0.84,9.09,4.68,0.9,0.21,4.6,10.83,4.84,5.4,3.77,0.22,0.69,0.21,1.08,0.5,0.57,2.18,2.15,3.14,0.33,2.07,0.12,0.75,7.67,6.72,8.26,2.04,19.25,,2.13,2.15,8.91,12.21,28.79,61.96,14.58,1.84,9.1,1.86,5.04,5.75,0.38,0.75,2.84,1.32,9.04,10.05,10.81,5.66,3.36,4.24,10.49,12.0,0.85
08-06-2025 02:35,2.12,9.52,4.64,6.27,10.99,1.67,0.5,2.44,0.33,3.31,0.53,0.16,0.44,0.57,2.3,2.47,1.25,4.14,9.01,,5.15,0.64,1.01,0.63,0.55,1.62,4.16,1.56,9.47,0.66,0.15,0.84,9.09,4.68,0.9,0.21,4.6,10.83,5.19,5.4,3.77,0.22,0.69,0.21,1.08,0.5,0.57,2.18,2.15,3.14,0.33,1.93,0.12,0.75,7.67,6.72,8.0,2.04,19.69,,1.99,2.15,8.91,12.21,28.79,61.96,14.58,1.84,9.1,1.86,5.04,5.75,0.38,0.75,2.84,1.32,9.04,10.05,10.81,5.66,3.36,4.24,10.49,12.0,0.85
08-06-2025 02:40,2.12,9.52,4.64,6.27,10.99,1.67,0.47,2.44,0.33,3.31,0.53,0.16,0.44,0.57,2.3,2.47,1.25,4.14,9.01,,5.15,0.64,1.01,0.63,0.55,1.62,4.16,1.56,9.47,0.66,0.15,0.84,9.09,4.68,0.9,0.21,4.6,10.83,5.19,5.4,3.77,0.22,0.69,0.21,1.08,0.5,0.57,2.18,2.15,3.14,0.33,1.93,0.12,0.75,7.67,6.72,8.26,2.04,19.69,,2.13,2.15,8.91,12.74,28.79,61.96,14.58,1.84,9.1,1.86,5.04,5.75,0.38,0.75,2.84,1.32,9.04,10.05,10.81,5.66,3.36,4.24,10.49,12.0,0.85
08-06-2025 02:45,2.12,9.52,4.64,6.27,10.99,1.67,0.5,2.44,0.33,3.31,0.53,0.16,0.44,0.57,2.3,2.47,1.25,4.14,9.01,,5.15,0.64,1.01,0.63,0.55,1.62,4.16,1.56,9.47,0.66,0.15,0.84,9.09,4.68,0.9,0.21,4.6,10.83,5.19,5.4,3.77,0.22,0.69,0.21,1.08,0.5,0.57,2.18,2.15,3.14,0.33,1.93,0.12,0.75,7.67,6.72,8.26,2.04,19.69,,1.99,2.15,8.91,12.21,28.79,61.96,14.58,1.84,9.1,1.86,,5.75,0.38,0.75,2.84,1.32,9.04,10.05,10.81,5.66,3.36,4.24,10.49,12.0,0.85
08-06-2025 02:50,2.12,9.52,4.64,6.27,10.99,1.67,0.5,2.44,0.33,3.31,0.53,0.16,0.44,0.57,2.3,2.47,1.25,4.14,9.01,,5.15,0.64,1.01,0.63,0.55,1.62,4.16,1.56,9.47,0.66,0.15,0.84,9.32,4.68,0.9,0.21,4.6,10.83,5.19,5.4,3.77,0.22,0.69,0.21,1.08,0.5,0.57,2.18,2.15,3.14,0.33,2.07,0.12,0.75,7.67,6.72,8.26,2.04,19.69,,1.99,2.15,8.91,12.21,27.5,61.96,14.58,1.84,9.4,1.86,,5.75,0.38,0.75,2.84,1.32,9.04,10.05,10.81,5.66,3.36,4.24,10.49,12.0,0.85
08-06-2025 02:55,2.12,9.52,4.64,6.27,10.99,1.67,0.5,2.44,0.33,3.31,0.53,0.13,0.44,0.57,2.3,2.47,1.25,4.14,9.01,,5.15,0.64,1.01,0.63,0.55,1.62,4.16,1.56,9.47,0.66,0.15,0.84,9.32,4.68,0.9,0.21,4.6,10.83,5.19,5.4,3.77,0.22,0.69,0.21,1.08,0.5,0.57,2.18,2.15,3.14,0.33,2.07,0.12,0.75,7.67,6.72,8.26,2.04,19.69,,2.13,2.15,8.91,12.21,27.5,61.96,14.58,1.84,9.4,1.86,,5.75,0.38,0.75,2.84,1.32,9.04,10.05,10.81,5.66,3.36,4.24,10.49,12.0,0.85
